Source,Target,Weight,Type
135,76,3970.018,directed
135,76,3970.018,directed
138,135,11242.599,directed
147,135,131906.5,directed
8,135,75.689,directed
135,114,8336.927,directed
140,80,1.012,directed
140,29,1.001,directed
140,76,371.156,directed
140,29,1.003,directed
140,9,46.279,directed
140,9,46.279,directed
140,61,14055.388,directed
140,29,4220683.669,directed
67,147,59722.407,directed
49,147,442382.58,directed
53,147,2309.397,directed
147,147,22511.031,directed
71,147,9600.53,directed
53,147,8604.929,directed
29,147,565558.723,directed
147,147,3227.936,directed
8,147,8246.96,directed
67,147,32309.189,directed
29,147,284411.352,directed
53,147,8639399.403,directed
53,147,1245.434,directed
53,147,1501.481,directed
39,147,125844.752,directed
113,147,27173.328,directed
68,147,608067.543,directed
76,147,336173.92,directed
39,147,1517255.388,directed
69,147,27206.888,directed
29,147,3114.828,directed
140,29,1048166.716,directed
140,61,14055.388,directed
140,61,0.997,directed
140,53,4.003,directed
140,53,4.003,directed
140,53,4.003,directed
140,90,2.991,directed
140,29,3668410.537,directed
140,29,1598626.9,directed
140,128,313.799,directed
140,128,313.799,directed
147,140,27942.655,directed
150,140,2756679.236,directed
61,140,1855713.582,directed
150,140,37336842.398,directed
117,147,4047.039,directed
138,147,297613.945,directed
26,147,32520.49,directed
15,147,687493.161,directed
29,147,11643824.624,directed
147,101,3080.025,directed
147,15,23889.46,directed
147,133,6987.853,directed
147,9,204295.898,directed
147,61,490321.84,directed
147,114,31642.969,directed
56,140,71.938,directed
112,140,1454.977,directed
15,140,869.82,directed
26,140,235494.844,directed
71,140,296.112,directed
112,140,1454.977,directed
150,140,2756679.236,directed
15,140,869.82,directed
128,140,390090.275,directed
128,140,434214.226,directed
29,140,926874.218,directed
76,140,151.544,directed
135,140,2071836.255,directed
29,140,8527548.713,directed
71,140,5288.665,directed
49,140,521.87,directed
147,140,62315.256,directed
128,140,44123.951,directed
61,140,3434913.574,directed
69,140,69916.244,directed
15,140,869.82,directed
71,140,5288.665,directed
64,140,126.853,directed
26,140,235536.987,directed
147,146,3988.62,directed
147,74,15472.216,directed
147,69,1811645.127,directed
147,29,2088.153,directed
147,84,8192.27,directed
147,39,48328.303,directed
147,61,490321.84,directed
147,146,3988.62,directed
147,101,3080.025,directed
147,53,21311455.213,directed
147,84,8192.27,directed
147,87,7202.883,directed
147,53,4332921.56,directed
147,113,1510.182,directed
147,67,1832.105,directed
147,84,14443.055,directed
147,104,125566.332,directed
147,114,31642.969,directed
147,90,9053334.633,directed
147,15,116895.527,directed
147,53,307879.453,directed
147,69,4597.665,directed
147,71,297882.422,directed
147,8,53973.772,directed
147,138,1078847.756,directed
147,101,469222.798,directed
147,113,17944.44,directed
147,69,1940542.559,directed
147,76,521482.545,directed
147,113,29379.561,directed
147,67,3011089.908,directed
147,53,25952256.226,directed
147,53,25952256.226,directed
147,68,2034081.851,directed
147,38,24712.291,directed
147,76,521482.545,directed
147,128,2974293.677,directed
147,68,2034081.851,directed
147,26,100604.208,directed
147,8,53973.772,directed
147,49,162074.199,directed
71,140,78.276,directed
71,140,78.276,directed
71,140,78.276,directed
29,140,154.626,directed
147,147,4240.938,directed
71,147,38034.208,directed
53,147,1199.445,directed
101,147,79620.76,directed
29,147,276279.987,directed
113,147,13155.361,directed
147,147,4240.938,directed
53,147,172328.52,directed
39,147,111867.802,directed
26,147,26881.236,directed
69,147,216149.893,directed
147,147,1595766.196,directed
8,147,8246.96,directed
114,147,10863.365,directed
113,147,11584.275,directed
138,69,11712451.032,directed
138,147,93872.273,directed
138,61,471.246,directed
138,26,1036.742,directed
138,29,97547.994,directed
138,68,848.243,directed
138,61,471.246,directed
138,26,1036.742,directed
138,29,97547.994,directed
138,68,848.243,directed
138,69,11712451.032,directed
138,147,93966.522,directed
138,147,94.249,directed
138,62,22242.828,directed
138,62,22242.828,directed
29,138,207159.895,directed
29,138,207159.895,directed
133,137,21671.18,directed
133,137,21671.18,directed
69,147,129608.399,directed
53,147,321701.034,directed
69,147,21765.262,directed
39,147,989793.02,directed
114,147,12049.138,directed
90,147,922400.382,directed
68,147,8184.812,directed
76,147,1349.841,directed
71,147,10003.245,directed
129,147,21880.856,directed
29,147,10496136.196,directed
138,147,58166.236,directed
69,147,10915.569,directed
26,147,26881.236,directed
49,147,442382.58,directed
38,147,3690.312,directed
90,147,14010.509,directed
145,147,3103.641,directed
112,147,6366.379,directed
147,38,19435.977,directed
147,67,546467.042,directed
147,116,7921.307,directed
147,101,739024.54,directed
142,14,590.0,directed
142,14,590.0,directed
142,14,590.0,directed
142,14,590.0,directed
142,14,590.0,directed
142,68,293.0,directed
142,14,590.0,directed
142,68,293.0,directed
142,68,293.0,directed
142,14,590.0,directed
142,68,293.0,directed
142,14,590.0,directed
53,147,566251.045,directed
29,147,565558.723,directed
76,147,143099.356,directed
38,147,3690.312,directed
53,147,20700.055,directed
147,147,1358.542,directed
147,147,2165.215,directed
90,147,922400.382,directed
9,147,113236.288,directed
71,147,389221.696,directed
147,147,50938.493,directed
69,147,10915.569,directed
113,147,217.516,directed
101,147,1980657.461,directed
69,147,21765.262,directed
128,147,2684254.256,directed
53,147,183143.41,directed
138,147,40201.909,directed
29,147,199643.544,directed
53,147,8639399.403,directed
147,147,5808.296,directed
9,147,113236.288,directed
147,147,2165.215,directed
147,147,165079.647,directed
53,147,8604.929,directed
147,147,315475.108,directed
69,147,227065.462,directed
71,147,30254.596,directed
76,147,134580.19,directed
68,147,608067.543,directed
114,147,12049.138,directed
67,147,92031.596,directed
129,147,15206.225,directed
53,147,321701.034,directed
112,147,6366.379,directed
129,147,21880.856,directed
53,147,9089748.037,directed
53,147,1245.434,directed
53,147,1501.481,directed
53,147,1501.481,directed
147,147,1835.834,directed
147,147,1835.834,directed
145,147,3103.641,directed
71,147,11121841.17,directed
147,147,243474.861,directed
53,147,321701.034,directed
145,147,3103.641,directed
76,147,134580.19,directed
140,147,14375.936,directed
71,147,11190129.974,directed
147,138,1079833.413,directed
147,38,24712.291,directed
147,49,1261566.077,directed
147,135,143969.419,directed
142,68,293.0,directed
142,52,3.0,directed
142,90,30299.0,directed
142,53,29197.0,directed
142,90,30299.0,directed
142,68,293.0,directed
142,53,29197.0,directed
142,52,3.0,directed
142,52,3.0,directed
142,53,29197.0,directed
142,68,293.0,directed
142,90,30299.0,directed
142,90,30299.0,directed
142,53,29197.0,directed
142,52,3.0,directed
142,68,293.0,directed
142,15,358.0,directed
142,15,358.0,directed
142,15,358.0,directed
142,15,358.0,directed
101,147,85814.37,directed
29,147,29096.169,directed
147,147,1096.28,directed
135,147,48200.279,directed
147,67,1832.105,directed
147,140,257755.09,directed
147,9,204295.898,directed
147,5,1234.247,directed
147,67,2462790.76,directed
147,146,3988.62,directed
147,133,6987.853,directed
147,74,15472.216,directed
147,114,31642.969,directed
147,5,1234.247,directed
147,113,9924.939,directed
147,133,6987.853,directed
147,101,164008.226,directed
147,67,2462790.76,directed
147,87,7202.883,directed
147,9,622843.709,directed
147,15,116895.527,directed
147,104,125566.332,directed
147,53,4332921.56,directed
147,87,7202.883,directed
147,15,93006.067,directed
147,104,125566.332,directed
147,49,162074.199,directed
147,138,3965.004,directed
147,15,23889.46,directed
147,49,1099491.878,directed
147,104,125566.332,directed
147,61,490321.84,directed
147,146,3988.62,directed
147,38,5276.314,directed
147,71,297882.422,directed
147,69,124299.768,directed
147,128,2974293.677,directed
147,20,20956.103,directed
147,68,2034081.851,directed
147,38,24712.291,directed
147,129,4320.487,directed
147,138,3965.004,directed
147,135,142170.874,directed
147,8,53973.772,directed
147,26,100604.208,directed
147,53,307879.453,directed
142,143,664.0,directed
142,143,664.0,directed
142,143,664.0,directed
142,143,664.0,directed
116,142,325.0,directed
116,142,325.0,directed
116,142,325.0,directed
116,142,325.0,directed
76,142,61.0,directed
76,142,61.0,directed
76,142,61.0,directed
76,142,61.0,directed
76,142,61.0,directed
76,142,61.0,directed
147,129,4320.487,directed
147,8,53973.772,directed
147,26,100604.208,directed
147,69,4597.665,directed
147,71,297882.422,directed
147,38,5276.314,directed
147,113,17944.44,directed
147,20,20956.103,directed
142,29,2666230.0,directed
142,143,664.0,directed
142,29,2665520.0,directed
142,29,710.0,directed
142,143,664.0,directed
142,143,664.0,directed
142,29,710.0,directed
142,29,2665520.0,directed
142,29,2666230.0,directed
142,143,664.0,directed
142,53,29197.0,directed
142,53,29197.0,directed
76,142,61.0,directed
76,142,61.0,directed
142,128,331.0,directed
142,128,331.0,directed
142,128,331.0,directed
142,128,331.0,directed
142,147,274.0,directed
142,147,274.0,directed
142,147,274.0,directed
142,147,274.0,directed
53,142,23660.0,directed
147,142,338205.0,directed
147,142,338205.0,directed
53,142,24286.0,directed
53,142,826.0,directed
147,142,338205.0,directed
53,142,23660.0,directed
147,142,338205.0,directed
53,142,24486.0,directed
53,142,626.0,directed
142,117,43098.0,directed
142,123,5.0,directed
142,117,43098.0,directed
142,123,5.0,directed
142,123,5.0,directed
142,117,43098.0,directed
142,123,5.0,directed
142,117,43098.0,directed
71,142,30607.0,directed
71,142,30607.0,directed
39,142,60692.0,directed
39,142,76609.0,directed
39,142,137301.0,directed
39,142,76609.0,directed
39,142,60692.0,directed
39,142,137301.0,directed
71,142,30607.0,directed
142,53,29197.0,directed
142,53,29197.0,directed
101,142,8063.0,directed
101,142,8063.0,directed
101,142,8063.0,directed
101,142,8063.0,directed
29,142,7091632.0,directed
29,142,137222686.0,directed
29,142,144314318.0,directed
29,142,127476329.0,directed
29,142,123463809.0,directed
53,142,200.0,directed
53,142,200.0,directed
53,142,200.0,directed
53,142,200.0,directed
53,142,23660.0,directed
117,142,1557.0,directed
116,142,325.0,directed
117,142,1557.0,directed
116,142,325.0,directed
53,142,24286.0,directed
53,142,626.0,directed
53,142,826.0,directed
53,142,23660.0,directed
117,142,1557.0,directed
116,142,325.0,directed
117,142,1557.0,directed
116,142,325.0,directed
53,142,24486.0,directed
117,142,1557.0,directed
117,142,1557.0,directed
142,65,200.0,directed
142,65,200.0,directed
142,65,200.0,directed
142,65,200.0,directed
138,142,38819.0,directed
138,142,38819.0,directed
138,142,38819.0,directed
138,142,38819.0,directed
101,142,8063.0,directed
101,142,8063.0,directed
138,142,38819.0,directed
138,142,38819.0,directed
101,142,8063.0,directed
138,142,38819.0,directed
101,142,8063.0,directed
138,142,38819.0,directed
71,142,30607.0,directed
69,142,5.0,directed
69,142,5.0,directed
69,142,5.0,directed
69,142,5.0,directed
39,142,60692.0,directed
135,142,3632.0,directed
39,142,76609.0,directed
135,142,3632.0,directed
39,142,137301.0,directed
71,142,30799.0,directed
71,142,30799.0,directed
39,142,60692.0,directed
39,142,76609.0,directed
135,142,3632.0,directed
39,142,137301.0,directed
135,142,3632.0,directed
71,142,30799.0,directed
71,142,30799.0,directed
142,147,274.0,directed
142,147,274.0,directed
142,147,274.0,directed
142,147,274.0,directed
113,142,823.0,directed
113,142,823.0,directed
113,142,823.0,directed
113,142,823.0,directed
142,101,5606.0,directed
142,10,1670.0,directed
142,101,5606.0,directed
142,8,2285.0,directed
142,52,3.0,directed
142,90,30299.0,directed
142,90,30299.0,directed
142,101,5606.0,directed
142,52,3.0,directed
142,8,2285.0,directed
142,101,5606.0,directed
142,8,2285.0,directed
142,52,3.0,directed
142,90,30299.0,directed
142,90,30299.0,directed
142,101,5606.0,directed
142,52,3.0,directed
142,8,2285.0,directed
142,15,358.0,directed
142,65,200.0,directed
142,15,358.0,directed
142,65,200.0,directed
142,65,200.0,directed
142,15,358.0,directed
142,15,358.0,directed
142,65,200.0,directed
135,142,3632.0,directed
135,142,3632.0,directed
29,142,4012520.0,directed
29,142,15450.0,directed
29,142,15450.0,directed
29,142,16822539.0,directed
29,142,3063662.0,directed
29,142,13758877.0,directed
142,61,577.0,directed
142,61,18155.0,directed
142,61,18732.0,directed
142,61,577.0,directed
142,61,18155.0,directed
142,61,18732.0,directed
71,142,192.0,directed
71,142,192.0,directed
71,142,192.0,directed
71,142,192.0,directed
90,142,1156369.0,directed
135,142,3632.0,directed
135,142,3632.0,directed
67,142,11.0,directed
67,142,11.0,directed
67,142,11.0,directed
67,142,11.0,directed
125,142,2.0,directed
125,142,2.0,directed
125,142,2.0,directed
125,142,2.0,directed
142,101,5606.0,directed
142,10,1670.0,directed
142,10,1670.0,directed
142,101,5606.0,directed
142,101,5606.0,directed
142,10,1670.0,directed
142,10,1670.0,directed
142,29,710.0,directed
142,29,2665520.0,directed
142,29,2666230.0,directed
142,10,1670.0,directed
142,10,1670.0,directed
142,29,710.0,directed
142,29,2665520.0,directed
142,29,2666230.0,directed
142,10,1670.0,directed
142,128,331.0,directed
142,123,5.0,directed
142,8,2285.0,directed
142,61,18732.0,directed
142,117,43098.0,directed
142,61,18155.0,directed
142,128,331.0,directed
142,61,577.0,directed
142,123,5.0,directed
142,8,2285.0,directed
142,117,43098.0,directed
142,117,43098.0,directed
142,61,577.0,directed
142,123,5.0,directed
142,8,2285.0,directed
142,128,331.0,directed
142,61,18155.0,directed
142,61,18732.0,directed
142,117,43098.0,directed
142,123,5.0,directed
142,8,2285.0,directed
142,128,331.0,directed
90,142,1156369.0,directed
90,142,1156369.0,directed
29,142,4483.0,directed
29,142,4483.0,directed
26,142,13822.0,directed
90,142,1156369.0,directed
26,142,13822.0,directed
67,142,11.0,directed
67,142,11.0,directed
26,142,13822.0,directed
90,142,1156369.0,directed
90,142,1156369.0,directed
26,142,13822.0,directed
67,142,11.0,directed
67,142,11.0,directed
29,142,7107020.0,directed
29,142,137222686.0,directed
29,142,144329706.0,directed
29,142,127491717.0,directed
29,142,4027908.0,directed
29,142,123463809.0,directed
29,142,15450.0,directed
29,142,15450.0,directed
29,142,16822539.0,directed
29,142,13758877.0,directed
29,142,3063662.0,directed
101,87,410.031,directed
117,142,1557.0,directed
117,142,1557.0,directed
29,142,10905.0,directed
